year, month, carrier, carrier_name                           , airport, airport_name                                                            , arr_flights, arr_del15, carrier_ct, weather_ct, nas_ct , security_ct, late_aircraft_ct, arr_cancelled, arr_diverted, arr_delay, carrier_delay, weather_delay, nas_delay, security_delay, late_aircraft_delay
2025,     4, MQ     , Envoy Air                              , BIL    , "Billings, MT: Billings Logan International"                            ,        63.0,      14.0,       0.85,       1.59,    3.58,        0.0 ,             7.98,           0.0,          0.0,     612.0,          28.0,         168.0,     110.0,            0.0,               306.0
2025,     4, MQ     , Envoy Air                              , BIS    , "Bismarck/Mandan, ND: Bismarck Municipal"                               ,        60.0,      17.0,       2.7 ,       1.8 ,    2.2 ,        0.0 ,            10.3 ,           1.0,          0.0,     972.0,         115.0,         241.0,      73.0,            0.0,               543.0
2025,     4, MQ     , Envoy Air                              , BMI    , "Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"    ,       115.0,      23.0,       7.95,       3.43,    3.87,        0.0 ,             7.75,           1.0,          0.0,    1179.0,         361.0,         155.0,     117.0,            0.0,               546.0
2025,     4, MQ     , Envoy Air                              , BNA    , "Nashville, TN: Nashville International"                                ,       299.0,      62.0,      11.45,       0.54,   30.05,        0.0 ,            19.96,           6.0,          4.0,    3780.0,         450.0,          57.0,    1169.0,            0.0,              2104.0
2025,     4, MQ     , Envoy Air                              , BOS    , "Boston, MA: Logan International"                                       ,       155.0,      17.0,       1.82,       0.95,    7.69,        0.0 ,             6.54,           1.0,          0.0,     847.0,         123.0,          63.0,     299.0,            0.0,               362.0
2025,     4, MQ     , Envoy Air                              , BRO    , "Brownsville, TX: Brownsville South Padre Island International"         ,       114.0,      17.0,       5.97,       0.33,    5.99,        0.0 ,             4.7 ,           6.0,          0.0,     663.0,         280.0,          16.0,     171.0,            0.0,               196.0
2025,     4, MQ     , Envoy Air                              , BTR    , "Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field"                  ,       144.0,      26.0,       7.53,       1.15,    8.36,        0.0 ,             8.96,           4.0,          0.0,    1186.0,         346.0,          62.0,     286.0,            0.0,               492.0
2025,     4, MQ     , Envoy Air                              , BUF    , "Buffalo, NY: Buffalo Niagara International"                            ,       103.0,      19.0,       4.04,       1.51,    6.59,        0.0 ,             6.86,           1.0,          1.0,     793.0,         138.0,          48.0,     155.0,            0.0,               452.0
2025,     4, MQ     , Envoy Air                              , BWI    , "Baltimore, MD: Baltimore/Washington International Thurgood Marshall"   ,        64.0,      13.0,       4.4 ,       0.33,    3.41,        0.0 ,             4.86,           2.0,          0.0,     602.0,         141.0,          27.0,     168.0,            0.0,               266.0
2025,     4, MQ     , Envoy Air                              , CAE    , "Columbia, SC: Columbia Metropolitan"                                   ,         6.0,       4.0,       0.76,       0.41,    1.5 ,        0.0 ,             1.34,           0.0,          0.0,     373.0,         103.0,          13.0,     151.0,            0.0,               106.0
2025,     4, MQ     , Envoy Air                              , CHA    , "Chattanooga, TN: Lovell Field"                                         ,        60.0,      14.0,       2.07,       0.32,    7.06,        0.0 ,             4.55,           1.0,          0.0,    1195.0,         174.0,          34.0,     550.0,            0.0,               437.0
2025,     4, MQ     , Envoy Air                              , CHS    , "Charleston, SC: Charleston AFB/International"                          ,        56.0,       6.0,       1.28,       0.63,    1.67,        0.0 ,             2.41,           3.0,          0.0,     218.0,          46.0,          12.0,      40.0,            0.0,               120.0
2025,     4, MQ     , Envoy Air                              , CID    , "Cedar Rapids/Iowa City, IA: The Eastern Iowa"                          ,        61.0,      12.0,       3.09,       1.32,    2.31,        0.0 ,             5.28,           2.0,          0.0,     794.0,          78.0,         223.0,      93.0,            0.0,               400.0
2025,     4, MQ     , Envoy Air                              , CLD    , "Carlsbad, CA: McClellan-Palomar"                                       ,        60.0,       5.0,       1.0 ,       0.0 ,    0.0 ,        0.0 ,             4.0 ,           0.0,          0.0,     203.0,          36.0,           0.0,       0.0,            0.0,               167.0
2025,     4, MQ     , Envoy Air                              , CLE    , "Cleveland, OH: Cleveland-Hopkins International"                        ,       105.0,      14.0,       4.11,       1.06,    3.92,        0.0 ,             4.91,           2.0,          0.0,     640.0,         160.0,          23.0,     216.0,            0.0,               241.0
2025,     4, MQ     , Envoy Air                              , CLT    , "Charlotte, NC: Charlotte Douglas International"                        ,       559.0,      86.0,      18.98,       8.44,   27.48,        0.0 ,            31.1 ,           3.0,          0.0,    5408.0,        2062.0,         755.0,     831.0,            0.0,              1760.0
2025,     4, MQ     , Envoy Air                              , CMH    , "Columbus, OH: John Glenn Columbus International"                       ,       304.0,      73.0,      16.9 ,       1.24,   33.42,        0.0 ,            21.44,           3.0,          0.0,    3250.0,         991.0,          79.0,    1070.0,            0.0,              1110.0
2025,     4, MQ     , Envoy Air                              , CMI    , "Champaign/Urbana, IL: University of Illinois/Willard"                  ,       142.0,      20.0,       6.45,       2.59,    1.69,        0.0 ,             9.26,           3.0,          1.0,     844.0,         297.0,         135.0,      45.0,            0.0,               367.0
2025,     4, MQ     , Envoy Air                              , COU    , "Columbia, MO: Columbia Regional"                                       ,       138.0,      38.0,      11.03,       1.11,   12.69,        0.0 ,            13.17,           0.0,          0.0,    1765.0,         441.0,          25.0,     409.0,            0.0,               890.0
2025,     4, MQ     , Envoy Air                              , CRP    , "Corpus Christi, TX: Corpus Christi International"                      ,       209.0,      43.0,       8.03,       3.95,   11.38,        0.0 ,            19.64,           6.0,          0.0,    2184.0,         348.0,         237.0,     468.0,            0.0,              1131.0
2025,     4, MQ     , Envoy Air                              , CVG    , "Cincinnati, OH: Cincinnati/Northern Kentucky International"            ,       228.0,      47.0,      11.87,       1.2 ,   19.75,        0.0 ,            14.18,           5.0,          0.0,    1956.0,         550.0,          66.0,     649.0,            0.0,               691.0
2025,     4, MQ     , Envoy Air                              , CWA    , "Mosinee, WI: Central Wisconsin"                                        ,        61.0,       9.0,       2.6 ,       0.0 ,    3.9 ,        0.0 ,             2.51,           1.0,          0.0,     354.0,         160.0,           0.0,      95.0,            0.0,                99.0
2025,     4, MQ     , Envoy Air                              , DAY    , "Dayton, OH: James M Cox/Dayton International"                          ,        29.0,       6.0,       1.58,       1.0 ,    0.57,        0.0 ,             2.86,           1.0,          0.0,     344.0,          42.0,          19.0,      10.0,            0.0,               273.0
2025,     4, MQ     , Envoy Air                              , DCA    , "Washington, DC: Ronald Reagan Washington National"                     ,       251.0,      38.0,       7.16,       1.7 ,   15.17,        0.0 ,            13.98,           1.0,          0.0,    1986.0,         372.0,          55.0,     455.0,            0.0,              1104.0
2025,     4, MQ     , Envoy Air                              , DEN    , "Denver, CO: Denver International"                                      ,        30.0,      13.0,       1.83,       0.92,    8.46,        0.0 ,             1.79,           0.0,          0.0,     734.0,          77.0,          36.0,     503.0,            0.0,               118.0
2025,     4, MQ     , Envoy Air                              , DFW    , "Dallas/Fort Worth, TX: Dallas/Fort Worth International"                ,      5407.0,    1403.0,     184.57,     199.95,  430.92,        1.66,           585.91,         209.0,         20.0,  113726.0,       18414.0,       23850.0,   27369.0,           41.0,             44052.0
2025,     4, MQ     , Envoy Air                              , DSM    , "Des Moines, IA: Des Moines International"                              ,        48.0,       7.0,       0.55,       0.0 ,    1.54,        0.0 ,             4.91,           1.0,          1.0,     315.0,          17.0,           0.0,      71.0,            0.0,               227.0
2025,     4, MQ     , Envoy Air                              , DTW    , "Detroit, MI: Detroit Metro Wayne County"                               ,        69.0,      18.0,       7.05,       1.46,    4.76,        0.0 ,             4.74,           3.0,          0.0,     765.0,         263.0,          76.0,     211.0,            0.0,               215.0
2025,     4, MQ     , Envoy Air                              , ECP    , "Panama City, FL: Northwest Florida Beaches International"              ,         3.0,       0.0,       0.0 ,       0.0 ,    0.0 ,        0.0 ,             0.0 ,           1.0,          0.0,       0.0,           0.0,           0.0,       0.0,            0.0,                 0.0
